account_number,account_type,account_balance,account_branch,account_closure_datetime,account_hold_flag,account_name,account_number_tokenised,account_open_datetime,available_balance,currency,product_name,product_number,relationships/0/key,relationships/0/value/tokenised_cif,relationships/0/value/cif_number,relationships/0/value/link_type,relationships/1/key,relationships/1/value/tokenised_cif,relationships/1/value/cif_number,relationships/1/value/link_type
16-8189-7435191-40,solo,9096,3233,2022-05-05T17:30:55Z,true,Sisely Groundwater,b80e6f79-f4cf-48cf-ad9c-d1d1b59e5e63,2016-06-18T05:14:33Z,9295,SEK,Aluminum,3516c3ce-97ef-42e4-98d5-1760f14d925a,33b4b555-a5fa-4c84-95d3-aa9777aa33d1,33b4b555-a5fa-4c84-95d3-aa9777aa33d1,223657,Owner,e99e3c52-8798-44a2-9545-218ed6ad4132,e99e3c52-8798-44a2-9545-218ed6ad4132,092643,Joint
16-8041-7155452-27,maestro,5874,3427,,true,Maisie D'Abbot-Doyle,0bf08a20-94a6-491a-bd7f-2c4789d9dfa4,2015-05-21T08:20:26Z,8441,PHP,Steel,395bf078-685f-4669-ab95-98f1373740a4,0690e06c-9ad6-4462-b749-398f18007b31,0690e06c-9ad6-4462-b749-398f18007b31,973137,Joint,6fd57a47-dc2a-41ef-852b-7aa0ac0edd63,6fd57a47-dc2a-41ef-852b-7aa0ac0edd63,472931,Owner
20-2479-6096798-01,mastercard,1585,3427,2022-07-04T00:06:36Z,true,Linnell Screwton,e36d8521-54cb-440a-bfb3-2c42af97071c,2016-02-14T12:45:22Z,7547,PHP,Aluminum,df75c13b-1f75-4112-8e5b-6d88f1697c47,f1f1fdf2-8217-4a77-995f-64ec94a0ebf6,f1f1fdf2-8217-4a77-995f-64ec94a0ebf6,626387,Joint,f313c6d4-2895-45a4-b5eb-dfaefce971c3,f313c6d4-2895-45a4-b5eb-dfaefce971c3,225433,Owner
57-7492-7758409-22,jcb,3203,3059,2022-02-26T19:05:26Z,false,Mack Scibsey,5bd99e49-a9be-4032-ad4f-d4421ed3323f,2003-05-08T21:59:09Z,3293,UAH,Granite,f44db36c-b74f-45cf-bec4-7967a41b4812,6476e1b8-07f3-44c2-9f10-9416f44193b0,6476e1b8-07f3-44c2-9f10-9416f44193b0,235003,Joint,969ab8ba-8a5d-4d96-aa33-d1f23d7c260f,969ab8ba-8a5d-4d96-aa33-d1f23d7c260f,364644,Owner
51-6821-1254237-24,china-unionpay,3676,3427,,true,Ariadne Mooreed,b3667fe2-ca25-4b24-97a2-7f4faab180e5,2000-09-30T06:47:33Z,2514,VND,Granite,6ea810d1-597f-40e4-9c10-395924d6c244,8697f89c-2808-45c1-850e-2aba9a655b17,8697f89c-2808-45c1-850e-2aba9a655b17,354388,Joint,d5fdea10-a2a0-4de5-b90d-6a2864d5f5bc,d5fdea10-a2a0-4de5-b90d-6a2864d5f5bc,325301,Owner
40-7939-1015328-02,maestro,9603,3233,,true,Glen Derham,146728ca-c1ec-4502-94d5-9ae3b2cf9d8e,2014-02-14T21:40:06Z,4113,CZK,Plexiglass,b513b086-e3e3-404f-b418-64c2bb12300c,36b60ee4-39b3-4b2c-8488-487b34c54869,36b60ee4-39b3-4b2c-8488-487b34c54869,307231,Joint,6374ea5f-129f-48a9-9fe4-e9871380a528,6374ea5f-129f-48a9-9fe4-e9871380a528,657124,Owner
44-3654-1299501-86,visa-electron,9901,3427,,false,Madeleine Enderby,118607fd-d279-49dc-893e-79873e4934b8,2008-03-21T22:23:24Z,7166,IDR,Aluminum,3eee843d-945d-48e3-afe7-d8129c2d07e5,adc40854-1080-4540-9272-aaf479d2e051,adc40854-1080-4540-9272-aaf479d2e051,243377,Owner,cf55a22b-af14-419a-96b9-c7419122accf,cf55a22b-af14-419a-96b9-c7419122accf,685111,Joint
85-2513-1841239-32,laser,9688,3049,,true,Erminie Harrold,e5845b2c-d8e5-401b-8363-bc7e98ee09e7,2008-07-28T07:19:31Z,9949,SEK,Granite,4e3c2dda-6b74-4982-bf0f-48b355ce6d01,5870d14a-5c50-4fe1-9572-a7ab23016eb1,5870d14a-5c50-4fe1-9572-a7ab23016eb1,607486,Joint,6994f886-ca2f-44e5-8579-85244bb7354f,6994f886-ca2f-44e5-8579-85244bb7354f,772812,Owner
71-7492-7738157-29,bankcard,650,3233,,false,Evan Chaudret,a2378854-be43-42a1-8912-83bdf50fd690,2004-10-16T23:50:12Z,4876,CNY,Granite,156bdf30-2892-4b96-89be-9cd90154e72a,103c2634-2c06-4554-ab4b-45154c462453,103c2634-2c06-4554-ab4b-45154c462453,133551,Owner,5e3a947e-1f15-437d-b733-6e687a259b38,5e3a947e-1f15-437d-b733-6e687a259b38,248403,Joint
76-9925-6401197-02,jcb,7263,3427,,true,Vidovic Matzeitis,9acaa99a-512b-4ea8-8d17-54795a4d6838,2002-12-23T11:32:02Z,3700,BRL,Rubber,b32e8827-badf-4c1d-81e3-9686935c87b1,3feec214-0d37-4e82-84ea-f864d350eaab,3feec214-0d37-4e82-84ea-f864d350eaab,581491,Owner,47127df0-f321-4f2c-b1da-a1d091fa8cdb,47127df0-f321-4f2c-b1da-a1d091fa8cdb,441452,Joint
92-9423-2706928-76,diners-club-carte-blanche,842,3049,2022-08-26T22:18:02Z,false,Caprice MacSwayde,889ee808-5753-4190-900f-baebce87bd63,2002-11-28T08:04:25Z,7785,HNL,Brass,33d9668a-5aeb-4c85-9342-1979be315bba,39adbf1c-4e28-4908-8d5a-31af44026c3a,39adbf1c-4e28-4908-8d5a-31af44026c3a,981172,Joint,6fd57a47-dc2a-41ef-852b-7aa0ac0edd63,6fd57a47-dc2a-41ef-852b-7aa0ac0edd63,145575,Owner
18-4782-5465569-61,jcb,8578,3233,,true,Nathalie Snoxill,c9d68845-9da1-4ffb-a32e-81f274dac669,2011-02-02T05:14:50Z,7656,THB,Granite,cbebd2bb-2b01-4e14-9a50-093fc3ccef14,8a8aac73-0ba9-4b7a-8f0e-04c01ee8332a,8a8aac73-0ba9-4b7a-8f0e-04c01ee8332a,086390,Owner,ed6ecc02-9ba7-4218-9938-09a25192b791,ed6ecc02-9ba7-4218-9938-09a25192b791,923089,Joint
19-4959-3251747-29,visa-electron,6772,3436,,true,Walker Jorgensen,a106c56d-6d3f-4a78-94ee-318aeb3e62a2,2000-10-09T23:29:23Z,1735,IDR,Plexiglass,ec73d3d4-8b91-40b5-bab5-0105a9cb9b09,3d85ef03-1273-471a-bbd6-8a5fc18b6d04,3d85ef03-1273-471a-bbd6-8a5fc18b6d04,918851,Owner,7e1a3f1e-a1d7-4c4e-856a-61f80abe8b4c,7e1a3f1e-a1d7-4c4e-856a-61f80abe8b4c,571747,Joint
18-8863-8533158-44,diners-club-enroute,4723,3049,,false,Sigrid Orred,3185988f-acf4-44cf-983d-736ce9cd3af2,2010-06-08T18:35:51Z,3954,RUB,Brass,f9031332-22d0-48cd-9e00-b7b4c0481f47,6374ea5f-129f-48a9-9fe4-e9871380a528,6374ea5f-129f-48a9-9fe4-e9871380a528,520972,Owner,81b09b16-ca87-4488-9eed-265227334c49,81b09b16-ca87-4488-9eed-265227334c49,804156,Joint
67-3588-0487113-69,diners-club-carte-blanche,6805,3011,2022-04-15T13:51:31Z,true,Dolly Macilhench,97200039-eb10-41c4-a165-690c465996dd,2006-10-18T05:22:32Z,1598,PEN,Brass,80b137a1-9a5b-4248-a51f-b7ecf6d29da6,7eba1652-2e86-43dc-b05d-7ed0646e5e85,7eba1652-2e86-43dc-b05d-7ed0646e5e85,238094,Joint,e2781d92-3561-49a5-be93-c225b67b4825,e2781d92-3561-49a5-be93-c225b67b4825,896271,Owner
09-7433-8193664-67,laser,9770,3428,,false,Benito BoHlingolsen,69dd56a4-57ad-41c1-91eb-fc0e73f56f88,2020-10-08T23:04:32Z,8915,UAH,Wood,25467468-4c93-4930-a274-d0d132676778,1f6ec4d9-c4cf-4131-8708-fdced3693527,1f6ec4d9-c4cf-4131-8708-fdced3693527,486309,Joint,2bf74e3a-f29c-4f46-a27a-1b5dbbd7b57b,2bf74e3a-f29c-4f46-a27a-1b5dbbd7b57b,288899,Owner
29-0359-4481625-15,diners-club-enroute,856,3428,2022-06-02T06:21:34Z,true,Tabb Bourcq,cfef4064-b52d-4612-9b0a-1c6568e4f820,2009-02-03T12:22:45Z,907,IDR,Rubber,0c4e305e-66cf-4e3e-8030-f02920cf24c1,57e7074b-75e1-415f-b4c3-f9ebaa795f27,57e7074b-75e1-415f-b4c3-f9ebaa795f27,594327,Owner,aff91716-42b8-417a-b4b0-c716ec9362e1,aff91716-42b8-417a-b4b0-c716ec9362e1,636966,Joint
90-8694-6732579-52,jcb,4648,3035,,true,Caro Ilyin,598b41d1-6f51-4efe-a46d-ad55aeb0712d,2005-06-17T14:00:44Z,6593,GMD,Vinyl,772c290f-a8bd-4f14-961f-db923376904a,56e4a013-f922-4f09-aacb-8744adfb1d9d,56e4a013-f922-4f09-aacb-8744adfb1d9d,296403,Joint,6994f886-ca2f-44e5-8579-85244bb7354f,6994f886-ca2f-44e5-8579-85244bb7354f,049376,Owner
93-8468-2205195-82,jcb,9841,3436,,true,Carri Braley,5a84f684-1f7b-44f9-a4dc-b0597bf63eb4,2000-08-21T14:01:37Z,1706,IDR,Vinyl,3478ecba-4c53-4b16-86e2-7e04b27568eb,3d85ef03-1273-471a-bbd6-8a5fc18b6d04,3d85ef03-1273-471a-bbd6-8a5fc18b6d04,918851,Owner,7e1a3f1e-a1d7-4c4e-856a-61f80abe8b4c,7e1a3f1e-a1d7-4c4e-856a-61f80abe8b4c,571747,Joint
64-5968-0938391-29,jcb,7393,3436,,false,Baldwin Fancourt,26aaadee-4dc1-4230-866c-c2e6c092ebd8,2003-07-28T00:43:28Z,8463,CNY,Aluminum,3828af83-a455-40e9-9990-749b9900769c,33b4b555-a5fa-4c84-95d3-aa9777aa33d1,33b4b555-a5fa-4c84-95d3-aa9777aa33d1,825052,Owner,bffe5f4c-67cf-427d-a8d6-ffa3d100acc1,bffe5f4c-67cf-427d-a8d6-ffa3d100acc1,417238,Joint
03-6602-3640718-97,mastercard,4122,3136,2022-03-21T16:12:44Z,true,Corrianne Ruggieri,5eaed8f1-39b4-4254-848e-a334d7ef2436,2020-04-17T01:15:07Z,5086,PHP,Plexiglass,dd9e4001-e9df-4d64-9a35-deb2300b933c,db551e88-8b3c-4571-9461-bcd060b9b55f,db551e88-8b3c-4571-9461-bcd060b9b55f,295669,Joint,e2781d92-3561-49a5-be93-c225b67b4825,e2781d92-3561-49a5-be93-c225b67b4825,460163,Owner
15-4911-4398037-81,jcb,8384,3136,2022-11-30T14:36:25Z,false,Levey Lacotte,0925472a-bcfc-4027-aed1-4d5e53441519,2006-09-15T07:10:37Z,3186,COP,Steel,220e02db-8d2a-4a66-bd76-782ed5ec5a30,04ea83e7-afde-45eb-8aec-f03a9373bfab,04ea83e7-afde-45eb-8aec-f03a9373bfab,571629,Owner,1dc820a2-7f7d-4bc7-9a1e-e5dbd30cb26c,1dc820a2-7f7d-4bc7-9a1e-e5dbd30cb26c,940599,Joint
90-3014-3980115-18,jcb,7635,3617,,true,Greer Guidi,47b53c4a-348b-426d-bb8a-25427958aa37,2017-12-20T05:12:59Z,2508,CNY,Vinyl,57098264-77d6-479c-9bf8-eb4f8e13f7c4,ad24590b-eaf7-43f4-937b-66fb742258fc,ad24590b-eaf7-43f4-937b-66fb742258fc,357622,Owner,cb1c729b-e736-4041-800f-bcd63a89e0d6,cb1c729b-e736-4041-800f-bcd63a89e0d6,189453,Joint
89-7399-6069580-49,diners-club-enroute,4757,3233,2023-01-15T07:29:17Z,true,Valle Camosso,b516bcd6-4a7a-44eb-a5c9-b5b8834dfb33,2015-08-04T06:12:46Z,2625,CNY,Brass,be32880f-5351-4dda-83a2-567bd71cad56,6994f886-ca2f-44e5-8579-85244bb7354f,6994f886-ca2f-44e5-8579-85244bb7354f,291530,Owner,984afa10-8415-44db-9925-50c59711a596,984afa10-8415-44db-9925-50c59711a596,068926,Joint
15-5684-7472008-77,jcb,5718,3011,,false,Germaine Nobes,e1b7b99e-17af-4fc6-babe-9ac3ed5b4c1c,2001-03-30T13:27:17Z,1260,RUB,Brass,11647784-6a50-4e4a-9945-1e71f4642797,57e7074b-75e1-415f-b4c3-f9ebaa795f27,57e7074b-75e1-415f-b4c3-f9ebaa795f27,844753,Owner,e7bba97e-7294-4ec3-ad76-3710f4487650,e7bba97e-7294-4ec3-ad76-3710f4487650,037466,Joint
71-4159-1696328-19,mastercard,5580,3049,2022-08-18T09:51:15Z,true,Letty Brisard,1e7d7ea4-ff29-4d6b-97db-5a6901661ab9,2022-03-29T12:45:32Z,5359,PHP,Rubber,1392b827-47c2-4c21-b3df-1ee366f04d47,66c0dafc-9afd-499b-b92a-b42704ac2b33,66c0dafc-9afd-499b-b92a-b42704ac2b33,187968,Joint,e2781d92-3561-49a5-be93-c225b67b4825,e2781d92-3561-49a5-be93-c225b67b4825,315625,Owner
40-8361-3048864-58,jcb,9174,3427,2022-07-04T07:16:57Z,true,Carson Wackley,2303ab38-f536-4ca2-8159-5ef3d17f1717,2022-09-09T19:02:00Z,6685,CNY,Vinyl,e2901d46-214c-4fc9-94dc-430e83b1a89a,969ab8ba-8a5d-4d96-aa33-d1f23d7c260f,969ab8ba-8a5d-4d96-aa33-d1f23d7c260f,202303,Owner,bdf9e817-e331-4fb7-888c-cbeb088d6b78,bdf9e817-e331-4fb7-888c-cbeb088d6b78,879739,Joint
36-9271-5418668-23,china-unionpay,7573,3436,,false,Felice O'Kerin,dedf25ea-498b-489a-ba6b-f4d529d88d8d,2012-10-22T15:34:45Z,1210,CNY,Plastic,98b4f2f9-c6f8-434d-875a-3b99393323f9,103c2634-2c06-4554-ab4b-45154c462453,103c2634-2c06-4554-ab4b-45154c462453,257064,Owner,c8d0a11f-c5b1-41cc-8f7f-9e8465364b30,c8d0a11f-c5b1-41cc-8f7f-9e8465364b30,188464,Joint
45-4142-7097147-69,jcb,2711,3035,2022-06-10T15:25:19Z,false,Keen Sime,10209865-b520-43bf-9329-505a1181fab6,2006-03-18T01:28:24Z,876,XAF,Brass,8e92d066-4103-4f94-85c0-9e3981ebb3bf,37625f7b-21b0-4a03-9257-3e52cef0adf7,37625f7b-21b0-4a03-9257-3e52cef0adf7,775085,Joint,8fcf6d4a-1080-481f-bb3f-b5274ae7afc3,8fcf6d4a-1080-481f-bb3f-b5274ae7afc3,623071,Owner
06-6215-9161996-51,mastercard,246,3136,2022-10-11T04:52:00Z,false,Gawain Vakhonin,463f1829-2093-4edb-af47-967caaa3fd79,2018-11-29T09:24:21Z,6109,CNY,Brass,fe66a1ec-d3d2-47e2-9eee-6c3b43c42f95,103c2634-2c06-4554-ab4b-45154c462453,103c2634-2c06-4554-ab4b-45154c462453,116354,Owner,c59a8e35-b43a-406f-b2a5-b44e0b09c988,c59a8e35-b43a-406f-b2a5-b44e0b09c988,739542,Joint
86-1896-9533074-96,jcb,9242,3136,,false,Ronnie Scutts,f98fd10e-58ed-4881-b014-eca28752f444,2020-09-26T13:04:24Z,6084,JPY,Glass,5faf8fb3-dc88-4e19-b30c-46cdde9c9f61,68343e45-7f06-423d-8361-20f64d02c28c,68343e45-7f06-423d-8361-20f64d02c28c,016170,Owner,b63cc284-4b6b-42fd-a599-0600c6ca0bcc,b63cc284-4b6b-42fd-a599-0600c6ca0bcc,774561,Joint
61-4962-5778542-17,jcb,599,3428,,false,Armando Bartalin,067c2313-3689-4e02-a102-30126eac17c4,2000-09-06T19:12:07Z,7310,CNY,Wood,b5f03652-4c45-4834-8ddf-81dd58a988fc,68343e45-7f06-423d-8361-20f64d02c28c,68343e45-7f06-423d-8361-20f64d02c28c,369293,Owner,dbb2875a-a1e8-46ea-83bb-caf99d3ea73b,dbb2875a-a1e8-46ea-83bb-caf99d3ea73b,970291,Joint
79-3782-5681587-80,jcb,6264,3136,,false,Jesse Magnar,563f4492-db29-46db-a372-6e4166b5d320,2009-11-30T17:04:19Z,965,EUR,Brass,ece22c89-cb1e-4733-b993-bc3e2844bfc8,1d045056-1ea3-4c68-844a-03ca85c3a06f,1d045056-1ea3-4c68-844a-03ca85c3a06f,053290,Joint,33b4b555-a5fa-4c84-95d3-aa9777aa33d1,33b4b555-a5fa-4c84-95d3-aa9777aa33d1,421322,Owner
66-0997-6979635-01,mastercard,4498,3428,,false,Sunshine Thirkettle,6ac6985c-0584-461f-9f3a-7deb6537fb6a,2011-05-11T01:12:43Z,1615,PHP,Brass,9578d48c-7e34-4372-ad23-720b63deb540,adc40854-1080-4540-9272-aaf479d2e051,adc40854-1080-4540-9272-aaf479d2e051,953301,Owner,d35c0dde-21db-4c4f-998b-34fedae9191c,d35c0dde-21db-4c4f-998b-34fedae9191c,908722,Joint
01-7029-0760557-94,jcb,2113,3233,,false,Franciskus McNellis,f846a773-2bb6-496b-9b31-499c2d8b1ff0,2015-08-22T23:20:59Z,3970,CNY,Plexiglass,f96c2ca0-bf98-43b0-a582-c97ea0212905,65ef7768-3acc-4a23-bc86-5016987d935e,65ef7768-3acc-4a23-bc86-5016987d935e,046271,Owner,f3f0a2bc-9c0a-4bdb-9c8d-9e0611903053,f3f0a2bc-9c0a-4bdb-9c8d-9e0611903053,937441,Joint
02-7071-0718202-02,jcb,2194,3436,,true,Moses Reiach,34d85fbc-fea0-4788-bc8e-8cdc0022b91d,2011-03-02T03:16:23Z,2490,PEN,Glass,6848c660-aa04-40b6-877a-9c4718b6c0e5,03949e3e-98ec-4ca4-9427-e55991ea4f66,03949e3e-98ec-4ca4-9427-e55991ea4f66,743926,Joint,57e7074b-75e1-415f-b4c3-f9ebaa795f27,57e7074b-75e1-415f-b4c3-f9ebaa795f27,064250,Owner
37-8651-3159346-57,switch,4025,3011,2022-10-04T19:05:56Z,false,Myrwyn Measor,93dbf904-6af8-406f-9b1d-46c714ea58d4,2012-12-31T07:42:34Z,3757,CZK,Plastic,66038e7f-1bb1-4fba-8863-8f267a178635,6d9c6cf8-2b9c-4964-b42d-1e6a279ab1f2,6d9c6cf8-2b9c-4964-b42d-1e6a279ab1f2,114125,Joint,d5fdea10-a2a0-4de5-b90d-6a2864d5f5bc,d5fdea10-a2a0-4de5-b90d-6a2864d5f5bc,370596,Owner
24-5494-9383634-54,china-unionpay,6272,3035,,true,Juanita Eskriet,dae4aaaa-d6fb-4d50-9088-de18c00fb5f2,2018-02-07T08:05:23Z,4081,CNY,Aluminum,87641fbc-113d-4d90-b926-e4127911a14f,57e7074b-75e1-415f-b4c3-f9ebaa795f27,57e7074b-75e1-415f-b4c3-f9ebaa795f27,746061,Owner,aa7be0e1-cf29-49fd-91fd-4c9bf116c03d,aa7be0e1-cf29-49fd-91fd-4c9bf116c03d,216389,Joint
49-0502-2194767-17,diners-club-carte-blanche,8481,3049,,true,Gae Woolforde,9b17fbde-791a-4c34-a089-d4c76b78fb51,2016-04-04T00:01:31Z,4553,EUR,Aluminum,a097cbd2-a014-477a-917c-8c1f8e3c01a5,6374ea5f-129f-48a9-9fe4-e9871380a528,6374ea5f-129f-48a9-9fe4-e9871380a528,520972,Owner,81b09b16-ca87-4488-9eed-265227334c49,81b09b16-ca87-4488-9eed-265227334c49,804156,Joint
80-7788-5821981-13,jcb,803,3233,,false,Bekki Greenstead,d1f5c39d-a6d6-4f1b-86f6-8315789ead22,2010-03-06T01:04:19Z,6608,CNY,Stone,0c7bd8ed-01e7-4af5-8273-17f850c69ab5,05d558c5-ed12-4eb9-bd40-b282568de4b8,05d558c5-ed12-4eb9-bd40-b282568de4b8,865769,Joint,65ef7768-3acc-4a23-bc86-5016987d935e,65ef7768-3acc-4a23-bc86-5016987d935e,771470,Owner
15-1044-9507104-44,americanexpress,6230,3617,,true,Iolanthe Armal,69a3b59f-4ff5-45ee-a0e8-58f544d92e1b,2019-05-15T14:14:20Z,7974,EGP,Steel,12104796-015a-449f-9118-2dabb10a3cc9,1380c0f2-b711-436b-984b-92626bdcdabb,1380c0f2-b711-436b-984b-92626bdcdabb,796666,Joint,6fd57a47-dc2a-41ef-852b-7aa0ac0edd63,6fd57a47-dc2a-41ef-852b-7aa0ac0edd63,451660,Owner
58-1766-2866381-97,jcb,1281,3428,,true,Melesa Cressar,7d93b970-7c2e-47a4-b9a2-4a6cc62dc560,2001-11-17T21:49:53Z,4953,IDR,Stone,f29607ee-92d8-4c7c-b148-3cbf7c910df0,9b65b4d9-dcba-44f7-8a0f-06c2f59ae952,9b65b4d9-dcba-44f7-8a0f-06c2f59ae952,622130,Owner,c1bb3588-f6d3-4e0f-acdb-1936dc00dac6,c1bb3588-f6d3-4e0f-acdb-1936dc00dac6,934830,Joint
83-2777-2701665-83,jcb,1611,3136,2022-02-07T09:12:29Z,true,Mariann Hewkin,e863561b-e903-422d-ad4c-e165d0d8c2e5,2000-02-22T13:21:11Z,9460,BRL,Glass,3c5811c3-f4f3-4024-82d9-b64674996e05,31dbdf8b-85b0-4a0c-8fa2-9d97b400448e,31dbdf8b-85b0-4a0c-8fa2-9d97b400448e,134020,Owner,720ede44-271b-44e8-8418-621d70093921,720ede44-271b-44e8-8418-621d70093921,052249,Joint
08-1960-8611090-62,mastercard,4785,3233,,true,Marietta Mackney,81a349e1-3255-4d81-a913-ec6f2bf54642,2006-08-21T19:14:04Z,5911,NZD,Glass,05c6dcac-7962-46b7-85ca-091a199a4bf4,615a76c1-7668-4035-b861-a69af4fa44f3,615a76c1-7668-4035-b861-a69af4fa44f3,156075,Joint,d5fdea10-a2a0-4de5-b90d-6a2864d5f5bc,d5fdea10-a2a0-4de5-b90d-6a2864d5f5bc,581144,Owner
32-7187-1081135-76,jcb,143,3059,,true,Fransisco Midgley,37cec428-5cb3-454e-870b-0d2f7112bca0,2012-06-21T10:00:44Z,2606,GMD,Glass,3ebe76f5-a540-4568-ab87-f8e83ae36e31,3c95f89a-385f-441a-bbdf-b012dd987cc0,3c95f89a-385f-441a-bbdf-b012dd987cc0,932207,Joint,6994f886-ca2f-44e5-8579-85244bb7354f,6994f886-ca2f-44e5-8579-85244bb7354f,764955,Owner
65-0695-7778239-99,americanexpress,6590,3233,,true,Loy Punch,a77c30ec-ab9e-4a0f-9acb-3d2c7a37ae49,2003-05-15T22:36:03Z,1520,MVR,Brass,995733d7-eb42-4de4-b56a-dd38f29d7f28,7a603bef-19a1-4bb3-b418-8ee2a5bea8cb,7a603bef-19a1-4bb3-b418-8ee2a5bea8cb,254047,Joint,e2781d92-3561-49a5-be93-c225b67b4825,e2781d92-3561-49a5-be93-c225b67b4825,633046,Owner
40-5320-3466421-44,jcb,1376,3059,,false,Brandie Bisley,977bb240-d3ee-463e-ad37-a18f05394279,2020-03-30T02:38:22Z,8391,MYR,Glass,f17c9113-49fb-48e4-99b8-30d4d7ef8aac,6994f886-ca2f-44e5-8579-85244bb7354f,6994f886-ca2f-44e5-8579-85244bb7354f,815248,Owner,9c8b46ac-0dd6-4614-adbd-a40ef30e29a4,9c8b46ac-0dd6-4614-adbd-a40ef30e29a4,004389,Joint
38-4607-2262353-62,jcb,9781,3035,,true,Frederick De Filippi,6c4d851d-a3dd-486f-9495-5357d02e4766,2000-08-26T02:18:04Z,5853,RUB,Plexiglass,bba4825b-b9cb-4805-af60-6f9564064350,6994f886-ca2f-44e5-8579-85244bb7354f,6994f886-ca2f-44e5-8579-85244bb7354f,484909,Owner,ea456e7b-7bb2-4ed6-a870-8dae28409d0b,ea456e7b-7bb2-4ed6-a870-8dae28409d0b,482198,Joint
54-2858-7306470-99,americanexpress,5653,3035,2022-09-07T21:00:15Z,true,Georgi Cliss,57095890-6ce3-4a50-abf7-f17c19191b21,2021-03-30T05:30:02Z,1065,ARS,Stone,fe64c444-aba2-4185-9148-ae41a68a10b4,4f4ff93c-b064-4575-a745-b5e3b2b027dc,4f4ff93c-b064-4575-a745-b5e3b2b027dc,238885,Joint,ad24590b-eaf7-43f4-937b-66fb742258fc,ad24590b-eaf7-43f4-937b-66fb742258fc,074090,Owner
25-1750-8799977-42,jcb,1301,3011,,false,Gwenni Eliasson,f83f775a-a033-4cf9-bf6b-504c82ec81fb,2006-03-13T04:35:36Z,161,CUP,Aluminum,c3109e8e-473d-4626-acec-6cd190d301bb,68343e45-7f06-423d-8361-20f64d02c28c,68343e45-7f06-423d-8361-20f64d02c28c,274996,Owner,7120d842-7873-4b0c-ac61-951f6d47e6d9,7120d842-7873-4b0c-ac61-951f6d47e6d9,028101,Joint
34-6343-4480862-27,jcb,4390,3233,,true,Wolfgang Tidgewell,ee0f7feb-993b-4b3a-98f4-e1f74eddb87f,2008-09-13T21:28:16Z,1055,CNY,Glass,057757cf-dfa1-4f85-8cc9-59633e5c066a,615a76c1-7668-4035-b861-a69af4fa44f3,615a76c1-7668-4035-b861-a69af4fa44f3,156075,Joint,d5fdea10-a2a0-4de5-b90d-6a2864d5f5bc,d5fdea10-a2a0-4de5-b90d-6a2864d5f5bc,581144,Owner
20-8307-8084569-24,solo,4199,3617,,false,Meir Coning,613bd22f-6dc2-44e5-bc16-d10930f27629,2001-06-08T03:09:02Z,2130,BRL,Rubber,bc99b3b8-8b8e-423e-b15a-3db3eb4ac06b,2597555f-0f53-4d8a-946b-c3113ece99c6,2597555f-0f53-4d8a-946b-c3113ece99c6,137665,Joint,9b65b4d9-dcba-44f7-8a0f-06c2f59ae952,9b65b4d9-dcba-44f7-8a0f-06c2f59ae952,978545,Owner
96-4362-8976038-45,mastercard,140,3011,2022-07-29T03:13:52Z,false,Odele Sellar,59b2c4ba-f5cf-414a-8d3f-ec8445dfc3cb,2020-03-03T07:34:40Z,800,EUR,Wood,f284e4cd-203e-4dea-abb5-c0d91861c042,5ced0005-cc6d-4a10-9000-b4dfdba541ca,5ced0005-cc6d-4a10-9000-b4dfdba541ca,514915,Joint,adc40854-1080-4540-9272-aaf479d2e051,adc40854-1080-4540-9272-aaf479d2e051,462741,Owner
71-4930-9579947-42,jcb,3625,3428,,true,Tiffany Bresland,fe24a447-c5c3-4c26-8411-7c95a359b49f,2021-09-24T01:58:15Z,9333,RUB,Vinyl,860fc24d-f9aa-41b0-83ef-8f55f503c9ef,04ea83e7-afde-45eb-8aec-f03a9373bfab,04ea83e7-afde-45eb-8aec-f03a9373bfab,033541,Owner,063caa76-10df-4e58-8d90-fc6e8d389120,063caa76-10df-4e58-8d90-fc6e8d389120,733260,Joint
92-4581-4421350-96,china-unionpay,3339,3233,2022-12-25T17:52:58Z,true,Hershel Malloch,3500290f-bde6-48a0-89c7-217925da6c13,2008-07-27T03:18:00Z,4699,UAH,Aluminum,2d633bcf-6d96-4502-9f7a-b6455614ad62,12d2bb37-ab1b-4610-ae19-2613573fd75f,12d2bb37-ab1b-4610-ae19-2613573fd75f,901017,Joint,8fcf6d4a-1080-481f-bb3f-b5274ae7afc3,8fcf6d4a-1080-481f-bb3f-b5274ae7afc3,784555,Owner
88-6325-5700783-85,jcb,2589,3233,2022-08-03T08:51:08Z,true,Kynthia Kennagh,0fa89312-ae7d-4163-b6e5-da9a87522738,2004-07-06T03:22:19Z,5880,CNY,Aluminum,e8e691ea-aa82-4d03-8f8a-3895ad2d7916,04ea83e7-afde-45eb-8aec-f03a9373bfab,04ea83e7-afde-45eb-8aec-f03a9373bfab,363262,Owner,775d1846-1e51-4cbb-acf2-49342cdc7650,775d1846-1e51-4cbb-acf2-49342cdc7650,945709,Joint
